date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
11/4/07,2007,0,,CLE,SEA,1460.529,1508.051,0.525131668,0.474868332,1473.592,1494.988,33,30
11/4/07,2007,0,,ATL,SF,1372.192,1365.685,0.60147803,0.39852197,1384.616,1353.261,20,16
11/4/07,2007,0,,BUF,CIN,1527.296,1476.222,0.661094538,0.338905462,1543.81,1459.708,33,21
11/5/07,2007,0,,PIT,BAL,1618.515,1559.756,0.670934362,0.329065638,1640.109,1538.162,38,7
11/11/07,2007,0,,GB,MIN,1607.97,1458.515,0.774605596,0.225394404,1622.574,1443.911,34,0
11/11/07,2007,0,,CAR,ATL,1494.622,1384.616,0.732514057,0.267485943,1461.525,1417.713,13,20
11/11/07,2007,0,,LAC,IND,1583.925,1737.924,0.374649955,0.625350045,1598.245,1723.604,23,21
11/11/07,2007,0,,NO,LAR,1533.424,1342.195,0.813812034,0.186187966,1492.947,1382.672,29,37
11/11/07,2007,0,,WSH,PHI,1492.885,1490.117,0.596307727,0.403692273,1465.847,1517.155,25,33
11/11/07,2007,0,,BAL,CIN,1538.162,1459.708,0.695463505,0.304536495,1497.867,1500.002,7,21
11/11/07,2007,0,,OAK,CHI,1335.285,1494.363,0.367825575,0.632174425,1317.755,1511.893,6,17
11/11/07,2007,0,,ARI,DET,1426.793,1501.672,0.485786806,0.514213194,1451.565,1476.9,31,21
11/11/07,2007,0,,PIT,CLE,1640.109,1473.592,0.791290031,0.208709969,1645.345,1468.356,31,28
11/11/07,2007,0,,TEN,JAX,1568.241,1555.962,0.609414957,0.390585043,1533.217,1590.985,13,28
11/11/07,2007,0,,NYG,DAL,1559.368,1619.396,0.507154795,0.492845205,1534.106,1644.658,20,31
11/11/07,2007,0,,MIA,BUF,1351.327,1543.81,0.324350191,0.675649809,1342.827,1552.311,10,13
11/11/07,2007,0,,KC,DEN,1512.77,1453.872,0.671110995,0.328889005,1472.473,1494.17,11,27
11/12/07,2007,0,,SEA,SF,1494.988,1353.261,0.766743974,0.233256026,1508.715,1339.534,24,0
11/18/07,2007,0,,SEA,CHI,1508.715,1511.893,0.588041774,0.411958226,1525.38,1495.229,30,23
11/18/07,2007,0,,MIN,OAK,1443.911,1317.755,0.750331747,0.249668253,1453.465,1308.201,29,22
11/18/07,2007,0,,JAX,LAC,1590.985,1598.245,0.582337907,0.417662093,1607.911,1581.319,24,17
11/18/07,2007,0,,ATL,TB,1417.713,1488.023,0.492358891,0.507641109,1386.092,1519.643,7,31
11/18/07,2007,0,,BUF,NE,1552.311,1783.548,0.277491858,0.722508142,1532.444,1803.414,10,56
11/18/07,2007,0,,SF,LAR,1339.534,1382.672,0.531420489,0.468579511,1322.257,1399.949,9,13
11/18/07,2007,0,,CIN,ARI,1500.002,1451.565,0.657685256,0.342314744,1469.529,1482.037,27,35
11/18/07,2007,0,,IND,KC,1723.604,1472.473,0.860541685,0.139458315,1726.985,1469.092,13,10
11/18/07,2007,0,,DET,NYG,1476.9,1534.106,0.511214587,0.488785413,1456.934,1554.073,10,16
11/18/07,2007,0,,GB,CAR,1622.574,1461.525,0.786044044,0.213955956,1633.082,1451.017,31,17
11/18/07,2007,0,,HOU,NO,1456.284,1492.947,0.540690036,0.459309964,1480.218,1469.012,23,10
11/18/07,2007,0,,DAL,WSH,1644.658,1465.847,0.802736946,0.197263054,1651.021,1459.484,28,23
11/18/07,2007,0,,NYJ,PIT,1385.118,1645.345,0.245303965,0.754696035,1408.08,1622.383,19,16
11/18/07,2007,0,,PHI,MIA,1517.155,1342.827,0.798618576,0.201381424,1525.865,1334.117,17,7
11/18/07,2007,0,,BAL,CLE,1497.867,1468.356,0.632753826,0.367246174,1479.536,1486.687,30,33
11/19/07,2007,0,,DEN,TEN,1494.17,1533.217,0.537280055,0.462719945,1518.939,1508.448,34,20
11/22/07,2007,0,,DAL,NYJ,1651.021,1408.08,0.854787025,0.145212975,1659.851,1399.251,34,3
11/22/07,2007,0,,DET,GB,1456.934,1633.082,0.345287384,0.654712616,1440.599,1649.417,26,37
11/22/07,2007,0,,ATL,IND,1386.092,1726.985,0.169641835,0.830358165,1377.216,1735.862,13,31
11/25/07,2007,0,,LAC,BAL,1581.319,1479.536,0.723137847,0.276862153,1596.474,1464.381,32,14
11/25/07,2007,0,,KC,OAK,1469.092,1308.201,0.785891042,0.214108958,1444.809,1332.484,17,20
11/25/07,2007,0,,CAR,NO,1451.017,1469.012,0.56723591,0.43276409,1413.248,1506.782,6,31
11/25/07,2007,0,,JAX,BUF,1607.911,1532.444,0.691809611,0.308190389,1626.077,1514.277,36,14
11/25/07,2007,0,,ARI,SF,1482.037,1322.257,0.784812939,0.215187061,1448.018,1356.276,31,37
11/25/07,2007,0,,CLE,HOU,1486.687,1480.218,0.601425595,0.398574405,1505.201,1461.705,27,17
11/25/07,2007,0,,TB,WSH,1519.643,1459.484,0.672711193,0.327288807,1531.695,1447.432,19,13
11/25/07,2007,0,,CIN,TEN,1469.529,1508.448,0.537463233,0.462536767,1500.624,1477.353,35,6
11/25/07,2007,0,,LAR,SEA,1399.949,1525.38,0.413899327,0.586100673,1385.514,1539.815,19,24
11/25/07,2007,0,,CHI,DEN,1495.229,1518.939,0.559142914,0.440857086,1507.227,1506.941,37,34
11/25/07,2007,0,,NE,PHI,1803.414,1525.865,0.877811887,0.122188113,1806.346,1522.933,31,28
11/25/07,2007,0,,NYG,MIN,1554.073,1453.465,0.721781619,0.278218381,1503.824,1503.714,17,41
11/26/07,2007,0,,PIT,MIA,1622.383,1334.117,0.884276141,0.115723859,1625.147,1331.352,3,0
11/29/07,2007,0,,DAL,GB,1659.851,1649.417,0.606884018,0.393115982,1678.079,1631.189,37,27
12/2/07,2007,0,,CHI,NYG,1507.227,1503.824,0.597187351,0.402812649,1485.14,1525.911,16,21
12/2/07,2007,0,,IND,JAX,1735.862,1626.077,0.732264716,0.267735284,1742.738,1619.201,28,25
12/2/07,2007,0,,ARI,CLE,1448.018,1505.201,0.511247669,0.488752331,1466.972,1486.247,27,21
12/2/07,2007,0,,MIA,NYJ,1331.352,1399.251,0.4958281,0.5041719,1298.351,1432.251,13,40
12/2/07,2007,0,,MIN,DET,1503.714,1440.599,0.676446575,0.323553425,1525.095,1419.218,42,10
12/2/07,2007,0,,NO,TB,1506.782,1531.695,0.557435188,0.442564812,1488.505,1549.971,23,27
12/2/07,2007,0,,TEN,HOU,1477.353,1461.705,0.614021247,0.385978753,1493.715,1445.343,28,20
12/2/07,2007,0,,PHI,SEA,1522.933,1539.815,0.568807999,0.431192001,1504.215,1558.534,24,28
12/2/07,2007,0,,PIT,CIN,1625.147,1500.624,0.74856661,0.25143339,1637.685,1488.087,24,10
12/2/07,2007,0,,CAR,SF,1413.248,1356.276,0.668659247,0.331340753,1431.396,1338.128,31,14
12/2/07,2007,0,,OAK,DEN,1332.484,1506.941,0.347491233,0.652508767,1369.675,1469.75,34,20
12/2/07,2007,0,,WSH,BUF,1447.432,1514.277,0.497344857,0.502655143,1440.543,1521.166,16,17
12/2/07,2007,0,,KC,LAC,1444.809,1596.474,0.377803006,0.622196994,1425.122,1616.161,10,24
12/2/07,2007,0,,LAR,ATL,1385.514,1377.216,0.603946713,0.396053287,1405.176,1357.554,28,16
12/3/07,2007,0,,BAL,NE,1464.381,1806.346,0.168774347,0.831225653,1460.225,1810.502,24,27
12/6/07,2007,0,,WSH,CHI,1440.543,1485.14,0.529328571,0.470671429,1461.036,1464.646,24,16
12/9/07,2007,0,,CIN,LAR,1488.087,1405.176,0.70087,0.29913,1500.994,1392.268,19,10
12/9/07,2007,0,,SF,MIN,1338.128,1525.095,0.33134713,0.66865287,1319.012,1544.211,7,27
12/9/07,2007,0,,SEA,ARI,1558.534,1466.972,0.711204938,0.288795062,1575.201,1450.305,42,21
12/9/07,2007,0,,PHI,NYG,1504.215,1525.911,0.56199875,0.43800125,1488.32,1541.805,13,16
12/9/07,2007,0,,BAL,IND,1460.225,1742.738,0.222335883,0.777664117,1447.199,1755.764,20,44
12/9/07,2007,0,,NYJ,CLE,1432.251,1486.247,0.515830736,0.484169264,1412.075,1506.423,18,24
12/9/07,2007,0,,NE,PIT,1810.502,1637.685,0.797216067,0.202783933,1821.815,1626.372,34,13
12/9/07,2007,0,,JAX,CAR,1619.201,1431.396,0.810807026,0.189192974,1630.963,1419.633,37,6
12/9/07,2007,0,,HOU,TB,1445.343,1549.971,0.443216748,0.556783252,1476.052,1519.262,28,14
12/9/07,2007,0,,GB,OAK,1631.189,1369.675,0.867561231,0.132438769,1639.183,1361.681,38,7
12/9/07,2007,0,,TEN,LAC,1493.715,1616.161,0.418073777,0.581926223,1477.858,1632.017,17,23
12/9/07,2007,0,,DET,DAL,1419.218,1678.079,0.246762616,0.753237384,1416.074,1681.223,27,28
12/9/07,2007,0,,DEN,KC,1469.75,1425.122,0.652731928,0.347268072,1493.271,1401.601,41,7
12/9/07,2007,0,,BUF,MIA,1521.166,1298.351,0.839807478,0.160192522,1529.924,1289.594,38,17
12/10/07,2007,0,,ATL,NO,1357.554,1488.505,0.406212649,0.593787351,1333.539,1512.52,14,34
12/13/07,2007,0,,HOU,DEN,1476.052,1493.271,0.568332139,0.431667861,1500.932,1468.391,31,13
12/15/07,2007,0,,SF,CIN,1319.012,1500.994,0.337735378,0.662264622,1348.102,1471.905,20,13
12/16/07,2007,0,,PIT,JAX,1626.372,1630.963,0.586069951,0.413930049,1601.31,1656.025,22,29
12/16/07,2007,0,,TB,ATL,1519.262,1333.539,0.808961694,0.191038306,1531.457,1321.345,37,3
12/16/07,2007,0,,LAC,DET,1632.017,1416.074,0.834413851,0.165586149,1642.7,1405.392,51,14
12/16/07,2007,0,,NO,ARI,1512.52,1450.305,0.675311632,0.324688368,1525.285,1437.539,31,24
12/16/07,2007,0,,MIA,BAL,1289.594,1447.199,0.369799459,0.630200541,1315.198,1421.595,22,16
12/16/07,2007,0,,NYG,WSH,1541.805,1461.036,0.698278543,0.301721457,1503.443,1499.399,10,22
12/16/07,2007,0,,CLE,BUF,1506.423,1529.924,0.55943946,0.44056054,1525.425,1510.922,8,0
12/16/07,2007,0,,CAR,SEA,1419.633,1575.201,0.372536305,0.627463695,1437.777,1557.057,13,10
12/16/07,2007,0,,NE,NYJ,1821.815,1412.075,0.938935902,0.061064098,1824.224,1409.666,20,10
12/16/07,2007,0,,OAK,IND,1361.681,1755.764,0.130748823,0.869251177,1356.951,1760.494,14,21
12/16/07,2007,0,,KC,TEN,1401.601,1477.858,0.483805541,0.516194459,1379.435,1500.025,17,26
12/16/07,2007,0,,LAR,GB,1392.268,1639.183,0.259765656,0.740234344,1377.893,1653.558,14,33
12/16/07,2007,0,,DAL,PHI,1681.223,1488.32,0.815267735,0.184732265,1651.495,1518.047,6,10
12/17/07,2007,0,,MIN,CHI,1544.211,1464.646,0.696816323,0.303183677,1556.042,1452.815,20,13
12/20/07,2007,0,,LAR,PIT,1377.893,1601.31,0.286606788,0.713393212,1362.438,1616.765,24,41
12/22/07,2007,0,,CAR,DAL,1437.777,1651.495,0.298156982,0.701843018,1426.162,1663.11,13,20
12/23/07,2007,0,,JAX,OAK,1656.025,1356.951,0.890492185,0.109507815,1662.909,1350.067,49,11
12/23/07,2007,0,,SF,TB,1348.102,1531.457,0.335969847,0.664030153,1363.522,1516.037,21,19
12/23/07,2007,0,,SEA,BAL,1557.057,1421.595,0.760232031,0.239767969,1570.642,1408.01,27,6
12/23/07,2007,0,,TEN,NYJ,1500.025,1409.666,0.709780512,0.290219488,1508.751,1400.941,10,6
12/23/07,2007,0,,NE,MIA,1824.224,1315.198,0.964578057,0.035421943,1825.961,1313.461,28,7
12/23/07,2007,0,,NO,PHI,1525.285,1518.047,0.602486259,0.397513741,1490.742,1552.591,23,38
12/23/07,2007,0,,MIN,WSH,1556.042,1499.399,0.668239517,0.331760483,1520.888,1534.553,21,32
12/23/07,2007,0,,DET,KC,1405.392,1379.435,0.62798698,0.37201302,1418.193,1366.633,25,20
12/23/07,2007,0,,ARI,ATL,1437.539,1321.345,0.739435477,0.260564523,1444.214,1314.67,30,27
12/23/07,2007,0,,CIN,CLE,1471.905,1525.425,0.516515038,0.483484962,1489.14,1508.189,19,14
12/23/07,2007,0,,CHI,GB,1452.815,1653.558,0.314018336,0.685981664,1502.051,1604.322,35,7
12/23/07,2007,0,,BUF,NYG,1510.922,1503.443,0.602818467,0.397181533,1474.888,1539.477,21,38
12/23/07,2007,0,,IND,HOU,1760.494,1500.932,0.866264817,0.133735183,1767.902,1493.525,38,15
12/24/07,2007,0,,LAC,DEN,1642.7,1468.391,0.798600985,0.201399015,1653.76,1457.331,23,3
12/29/07,2007,0,,NYG,NE,1539.477,1825.961,0.218408615,0.781591385,1533.975,1831.462,35,38
12/30/07,2007,0,,TB,CAR,1516.037,1426.162,0.709206257,0.290793743,1482.511,1459.688,23,31
12/30/07,2007,0,,BAL,PIT,1408.01,1616.765,0.304169645,0.695830355,1436.984,1587.791,27,21
12/30/07,2007,0,,NYJ,KC,1400.941,1366.633,0.639146769,0.360853231,1410.514,1357.06,13,10
12/30/07,2007,0,,MIA,CIN,1313.461,1489.14,0.345897962,0.654102038,1296.079,1506.523,25,38
12/30/07,2007,0,,HOU,JAX,1493.525,1662.909,0.354141793,0.645858207,1530.248,1626.187,42,28
12/30/07,2007,0,,GB,DET,1604.322,1418.193,0.809322619,0.190677381,1614.902,1407.613,34,13
12/30/07,2007,0,,DEN,MIN,1457.331,1520.888,0.502076632,0.497923368,1471.127,1507.092,22,19
12/30/07,2007,0,,IND,TEN,1767.902,1508.751,0.865990489,0.134009511,1728.375,1548.277,10,16
12/30/07,2007,0,,CLE,SF,1508.189,1363.522,0.769757118,0.230242882,1519.284,1352.426,20,7
12/30/07,2007,0,,PHI,BUF,1552.591,1474.888,0.694547125,0.305452875,1565.196,1462.282,17,9
12/30/07,2007,0,,ARI,LAR,1444.214,1362.438,0.699498431,0.300501569,1463.377,1343.275,48,19
12/30/07,2007,0,,WSH,DAL,1534.553,1663.11,0.409540922,0.590459078,1572.142,1625.522,27,6
12/30/07,2007,0,,OAK,LAC,1350.067,1653.76,0.201969945,0.798030055,1340.45,1663.377,17,30
12/30/07,2007,0,,CHI,NO,1502.051,1490.742,0.608085052,0.391914948,1518.696,1474.097,33,25
12/30/07,2007,0,,ATL,SEA,1314.67,1570.642,0.249866728,0.750133272,1337.445,1547.867,44,41
1/5/08,2007,0,w,SEA,WSH,1547.867,1572.142,0.558341037,0.441658963,1574.675,1545.334,35,14
1/5/08,2007,0,w,PIT,JAX,1587.791,1626.187,0.53821158,0.46178842,1575.821,1638.157,29,31
1/6/08,2007,0,w,LAC,TEN,1663.377,1548.277,0.738220292,0.261779708,1675.402,1536.252,17,6
1/6/08,2007,0,w,TB,NYG,1482.511,1533.975,0.51947002,0.48052998,1457.444,1559.042,14,24
1/12/08,2007,0,d,GB,SEA,1614.902,1574.675,0.646967355,0.353032645,1636.03,1553.547,42,20
1/12/08,2007,0,d,NE,JAX,1831.462,1638.157,0.815615998,0.184384002,1839.663,1629.956,31,20
1/13/08,2007,0,d,IND,LAC,1728.375,1675.402,0.6635394,0.3364606,1705.806,1697.971,24,28
1/13/08,2007,0,d,DAL,NYG,1625.522,1559.042,0.680671557,0.319328443,1602.219,1582.345,17,21
1/20/08,2007,0,c,GB,NYG,1636.03,1582.345,0.664453818,0.335546182,1616.557,1601.818,20,23
1/20/08,2007,0,c,NE,LAC,1839.663,1697.971,0.766707939,0.233292061,1849.484,1688.15,21,12
2/3/08,2007,1,s,NYG,NE,1601.818,1849.484,0.193772667,0.806227333,1627.007,1824.295,17,14
9/4/08,2008,0,,NYG,WSH,1586.338,1531.89,0.665432368,0.334567632,1600.952,1517.276,16,7
9/7/08,2008,0,,CLE,DAL,1514.523,1569.813,0.513970176,0.486029824,1484.121,1600.214,10,28
9/7/08,2008,0,,LAC,CAR,1627.1,1474.792,0.777460012,0.222539988,1608.145,1493.747,24,26
9/7/08,2008,0,,PHI,LAR,1545.131,1397.183,0.773087407,0.226912593,1559.958,1382.356,38,3
9/7/08,2008,0,,SF,ARI,1403.284,1477.251,0.487098314,0.512901686,1380.019,1500.517,13,23
9/7/08,2008,0,,BAL,CIN,1459.656,1506.015,0.526800844,0.473199156,1479.171,1486.501,17,10
9/7/08,2008,0,,PIT,HOU,1552.214,1521.832,0.633918156,0.366081844,1573.905,1500.141,38,17
9/7/08,2008,0,,TEN,JAX,1525.835,1588.304,0.503642337,0.496357663,1546.454,1567.685,17,10
9/7/08,2008,0,,NE,KC,1717.863,1406.373,0.897269818,0.102730182,1721.511,1402.725,17,10
9/7/08,2008,0,,NO,TB,1484.398,1473.296,0.607801039,0.392198961,1496.6,1461.094,24,20
9/7/08,2008,0,,MIA,NYJ,1365.719,1442.009,0.4837581,0.5162419,1346.988,1460.74,14,20
9/7/08,2008,0,,ATL,DET,1393.297,1440.076,0.526198113,0.473801887,1418.099,1415.273,34,21
9/7/08,2008,0,,BUF,SEA,1476.521,1537.364,0.505982118,0.494017882,1508.265,1505.621,34,10
9/7/08,2008,0,,IND,CHI,1638.871,1514.131,0.748801646,0.251198354,1592.436,1560.566,13,29
9/8/08,2008,0,,OAK,DEN,1395.3,1482.418,0.468212569,0.531787431,1364.407,1513.311,14,41
9/8/08,2008,0,,GB,MIN,1579.371,1506.395,0.688743952,0.311256048,1589.867,1495.899,24,19
9/14/08,2008,0,,CLE,PIT,1484.121,1573.905,0.464393332,0.535606668,1469.34,1588.687,6,10
9/14/08,2008,0,,CIN,TEN,1486.501,1546.454,0.507262706,0.492737294,1457.11,1575.845,7,24
9/14/08,2008,0,,CAR,CHI,1493.747,1560.566,0.497382272,0.502617728,1507.694,1546.619,20,17
9/14/08,2008,0,,MIN,IND,1495.899,1592.436,0.454738848,0.545261152,1483.469,1604.866,15,18
9/14/08,2008,0,,LAR,NYG,1382.356,1600.952,0.292314471,0.707685529,1363.954,1619.353,13,41
9/14/08,2008,0,,NYJ,NE,1460.74,1721.511,0.24472469,0.75527531,1450.391,1731.86,10,19
9/14/08,2008,0,,TB,ATL,1461.094,1418.099,0.650598085,0.349401915,1479.562,1399.631,24,9
9/14/08,2008,0,,WSH,NO,1517.276,1496.6,0.620857791,0.379142209,1530.353,1483.523,29,24
9/14/08,2008,0,,DEN,LAC,1513.311,1608.145,0.457170639,0.542829361,1520.94,1600.517,39,38
9/14/08,2008,0,,SEA,SF,1505.621,1380.019,0.749733847,0.250266153,1482.862,1402.778,30,33
9/14/08,2008,0,,ARI,MIA,1500.517,1346.988,0.778673707,0.221326293,1512.963,1334.542,31,10
9/14/08,2008,0,,KC,OAK,1402.725,1364.407,0.644453406,0.355546594,1365.228,1401.904,8,23
9/14/08,2008,0,,JAX,BUF,1567.685,1508.265,0.671773893,0.328226107,1544.765,1531.185,16,20
9/14/08,2008,0,,DET,GB,1415.273,1589.867,0.347312438,0.652687562,1394.245,1610.895,25,48
9/15/08,2008,0,,DAL,PHI,1600.214,1559.958,0.647005482,0.352994518,1611.058,1549.115,41,37
9/21/08,2008,0,,MIN,CAR,1483.469,1507.694,0.558412012,0.441587988,1504.261,1486.902,20,10
9/21/08,2008,0,,WSH,ARI,1530.353,1512.963,0.616395083,0.383604917,1545.731,1497.585,24,17
9/21/08,2008,0,,SF,DET,1402.778,1394.245,0.604270243,0.395729757,1425.328,1371.695,31,13
9/21/08,2008,0,,BAL,CLE,1479.171,1469.34,0.60605558,0.39394442,1501.606,1446.904,28,10
9/21/08,2008,0,,PHI,PIT,1549.115,1588.687,0.536528636,0.463471364,1570.214,1567.587,15,6
9/21/08,2008,0,,TEN,HOU,1575.845,1500.141,0.692100412,0.307899588,1593.184,1482.802,31,12
9/21/08,2008,0,,NYG,CIN,1619.353,1457.11,0.7871977,0.2128023,1624.701,1451.762,26,23
9/21/08,2008,0,,NE,MIA,1731.86,1334.542,0.934705051,0.065294949,1654.749,1411.654,13,38
9/21/08,2008,0,,DEN,NO,1520.94,1483.523,0.643264101,0.356735899,1528.429,1476.033,34,32
9/21/08,2008,0,,IND,JAX,1604.866,1544.765,0.672637679,0.327362321,1589.195,1560.436,21,23
9/21/08,2008,0,,CHI,TB,1546.619,1479.562,0.681393073,0.318606927,1526.52,1499.661,24,27
9/21/08,2008,0,,BUF,OAK,1531.185,1401.904,0.753686491,0.246313509,1534.322,1398.767,24,23
9/21/08,2008,0,,ATL,KC,1399.631,1365.228,0.639272887,0.360727113,1421.85,1343.009,38,14
9/21/08,2008,0,,GB,DAL,1610.895,1611.058,0.592239658,0.407760342,1580.568,1641.385,16,27
9/21/08,2008,0,,SEA,LAR,1482.862,1363.954,0.7424343,0.2575657,1498.164,1348.652,37,13
9/22/08,2008,0,,LAC,NYJ,1600.517,1450.391,0.775279256,0.224720744,1612.781,1438.126,48,29
9/28/08,2008,0,,CIN,CLE,1451.762,1446.904,0.599200502,0.400799498,1424.567,1474.099,12,20
9/28/08,2008,0,,NYJ,ARI,1438.126,1497.585,0.507973464,0.492026536,1468.467,1467.244,56,35
9/28/08,2008,0,,TB,GB,1499.661,1580.568,0.477123969,0.522876031,1523.916,1556.313,30,21
9/28/08,2008,0,,LAR,BUF,1348.652,1534.322,0.333003376,0.666996624,1330.403,1552.572,14,31
9/28/08,2008,0,,TEN,MIN,1593.184,1504.261,0.708074775,0.291925225,1607.584,1489.861,30,17
9/28/08,2008,0,,NO,SF,1476.033,1425.328,0.660618466,0.339381534,1493.496,1407.865,31,17
9/28/08,2008,0,,KC,DEN,1343.009,1528.429,0.333323097,0.666676903,1381.208,1490.231,33,19
9/28/08,2008,0,,JAX,HOU,1560.436,1482.802,0.694462852,0.305537148,1568.391,1474.846,30,27
9/28/08,2008,0,,DAL,WSH,1641.385,1545.731,0.716018877,0.283981123,1624.413,1562.703,24,26
9/28/08,2008,0,,OAK,LAC,1398.767,1612.781,0.297800545,0.702199455,1385.391,1626.157,18,28
9/28/08,2008,0,,CAR,ATL,1486.902,1421.85,0.678882179,0.321117821,1503.714,1405.037,24,9
9/28/08,2008,0,,CHI,PHI,1526.52,1570.214,0.530623421,0.469376579,1541.484,1555.251,24,20
9/29/08,2008,0,,PIT,BAL,1567.587,1501.606,0.680046879,0.319953121,1575.959,1493.234,23,20
10/5/08,2008,0,,DEN,TB,1490.231,1523.916,0.544944268,0.455055732,1502.67,1511.476,16,13
10/5/08,2008,0,,SF,NE,1407.865,1654.749,0.259799971,0.740200029,1396.815,1665.799,21,30
10/5/08,2008,0,,BAL,TEN,1493.234,1607.584,0.429453443,0.570546557,1481.588,1619.23,10,13
10/5/08,2008,0,,PHI,WSH,1555.251,1562.703,0.582069065,0.417930935,1531.989,1585.964,17,23
10/5/08,2008,0,,NYG,SEA,1624.701,1498.164,0.750742385,0.249257615,1641.502,1481.363,44,6
10/5/08,2008,0,,JAX,PIT,1568.391,1575.959,0.581906616,0.418093384,1546.98,1597.371,21,26
10/5/08,2008,0,,HOU,IND,1474.846,1589.195,0.429454853,0.570545147,1461.326,1602.716,27,31
10/5/08,2008,0,,GB,ATL,1556.313,1405.037,0.776430487,0.223569513,1532.439,1428.911,24,27
10/5/08,2008,0,,DET,CHI,1371.695,1541.484,0.353608732,0.646391268,1349.2,1563.978,7,34
10/5/08,2008,0,,DAL,CIN,1624.413,1424.567,0.821211351,0.178788649,1631.762,1417.218,31,22
10/5/08,2008,0,,ARI,BUF,1467.244,1552.572,0.470778993,0.529221007,1501.632,1518.184,41,17
10/5/08,2008,0,,CAR,KC,1503.714,1381.208,0.746374989,0.253625011,1520.333,1364.59,34,0
10/5/08,2008,0,,MIA,LAC,1411.654,1626.157,0.297212239,0.702787761,1443.013,1594.798,17,10
10/6/08,2008,0,,NO,MIN,1493.496,1489.861,0.597508569,0.402491431,1476.396,1506.961,27,30
10/12/08,2008,0,,IND,BAL,1602.716,1481.588,0.744870458,0.255129542,1618.557,1465.746,31,3
10/12/08,2008,0,,ARI,DAL,1501.632,1631.762,0.407353095,0.592646905,1525.4,1607.993,30,24
10/12/08,2008,0,,DEN,JAX,1502.67,1546.98,0.529740156,0.470259844,1480.43,1569.22,17,24
10/12/08,2008,0,,HOU,MIA,1461.326,1443.013,0.617650625,0.382349375,1466.433,1437.906,29,28
10/12/08,2008,0,,MIN,DET,1506.961,1349.2,0.78284365,0.21715635,1511.293,1344.868,12,10
10/12/08,2008,0,,NO,OAK,1476.396,1385.391,0.710545932,0.289454068,1495.131,1366.656,34,3
10/12/08,2008,0,,NYJ,CIN,1468.467,1417.218,0.661320203,0.338679797,1484.969,1400.716,26,14
10/12/08,2008,0,,WSH,LAR,1585.964,1330.403,0.863574024,0.136425976,1563.753,1352.614,17,19
10/12/08,2008,0,,SEA,GB,1481.363,1532.439,0.520027526,0.479972474,1456.265,1557.537,17,27
10/12/08,2008,0,,LAC,NE,1594.798,1665.799,0.491364725,0.508635275,1625.854,1634.743,30,10
10/12/08,2008,0,,SF,PHI,1396.815,1531.989,0.400362717,0.599637283,1375.801,1553.003,26,40
10/12/08,2008,0,,TB,CAR,1511.476,1520.333,0.580100286,0.419899714,1537.835,1493.973,27,3
10/12/08,2008,0,,ATL,CHI,1428.911,1563.978,0.400510597,0.599489403,1442.517,1550.373,22,20
10/13/08,2008,0,,CLE,NYG,1474.099,1641.502,0.356754393,0.643245607,1515.806,1599.794,35,14
10/19/08,2008,0,,CAR,NO,1493.973,1495.131,0.590855742,0.409144258,1519.245,1469.859,30,7
10/19/08,2008,0,,CHI,MIN,1550.373,1511.293,0.645457843,0.354542157,1564.452,1497.214,48,41
10/19/08,2008,0,,CIN,PIT,1400.716,1597.371,0.319109521,0.680890479,1380.439,1617.648,10,38
10/19/08,2008,0,,GB,IND,1557.537,1618.557,0.50572743,0.49427257,1587.579,1588.515,34,14
10/19/08,2008,0,,KC,TEN,1364.59,1619.23,0.251306648,0.748693352,1349.695,1634.124,10,34
10/19/08,2008,0,,MIA,BAL,1437.906,1465.746,0.553274551,0.446725449,1407.425,1496.227,13,27
10/19/08,2008,0,,HOU,DET,1466.433,1344.868,0.745348219,0.254651781,1476.196,1335.105,28,21
10/19/08,2008,0,,LAR,DAL,1352.614,1607.993,0.250507093,0.749492907,1402.574,1558.033,34,14
10/19/08,2008,0,,NYG,SF,1599.794,1375.801,0.840717647,0.159282353,1607.017,1368.579,29,17
10/19/08,2008,0,,OAK,NYJ,1366.656,1484.969,0.423872986,0.576127014,1383.026,1468.599,16,13
10/19/08,2008,0,,TB,SEA,1537.835,1456.265,0.699249109,0.300750891,1551.358,1442.743,20,10
10/19/08,2008,0,,BUF,LAC,1518.184,1625.854,0.438899823,0.561100177,1544.535,1599.503,23,14
10/19/08,2008,0,,WSH,CLE,1563.753,1515.806,0.657049942,0.342950058,1572.797,1506.762,14,11
10/20/08,2008,0,,NE,DEN,1634.743,1480.43,0.779450515,0.220549485,1649.004,1466.169,41,7
10/26/08,2008,1,,LAC,NO,1599.503,1469.859,0.678369958,0.321630042,1573.671,1495.69,32,37
10/26/08,2008,0,,MIA,BUF,1407.425,1544.535,0.397690222,0.602309778,1436.103,1515.857,25,16
10/26/08,2008,0,,NYJ,KC,1468.599,1349.695,0.742429897,0.257570103,1476.25,1342.044,28,24
10/26/08,2008,0,,PIT,NYG,1617.648,1607.017,0.607154535,0.392845465,1591.498,1633.167,14,21
10/26/08,2008,0,,BAL,OAK,1496.227,1383.026,0.736102269,0.263897731,1510.854,1368.4,29,10
10/26/08,2008,0,,NE,LAR,1649.004,1402.574,0.857262291,0.142737709,1654.205,1397.374,23,16
